1752538179.7729604,"{'x': 0.015891342817459138, 'y': 0.014300734085454908, 'z': 0.018446461119714676}"
1752538179.7897196,"{'x': 0.016039439459481292, 'y': 0.014143198628834805, 'z': 0.01843750848109539}"
1752538179.8065808,"{'x': 0.016073914510988725, 'y': 0.014044761616284821, 'z': 0.018439926356344116}"
1752538179.8233352,"{'x': 0.015990022656022382, 'y': 0.014257076753294356, 'z': 0.01847311084274044}"
1752538179.8400743,"{'x': 0.016105135004880537, 'y': 0.014092549126350416, 'z': 0.018666292714401154}"
1752538179.8569312,"{'x': 0.016087222506308074, 'y': 0.013959103553471327, 'z': 0.01846955931055437}"
1752538179.8736708,"{'x': 0.01591000187101006, 'y': 0.014300607298047148, 'z': 0.01841535367764681}"
1752538179.8904335,"{'x': 0.015880869386177974, 'y': 0.014318156869825193, 'z': 0.018465500434678032}"
1752538179.9071796,"{'x': 0.016280249510019888, 'y': 0.01411108997136533, 'z': 0.0185806644722564}"
1752538179.9239383,"{'x': 0.01605944227631157, 'y': 0.014011177251220766, 'z': 0.01845086786416954}"
1752538179.9406774,"{'x': 0.01618683835563533, 'y': 0.014102637839188657, 'z': 0.018648328890084945}"
1752538179.9574356,"{'x': 0.01604021990132936, 'y': 0.014173099134321398, 'z': 0.018446004950089766}"
1752538179.9741983,"{'x': 0.016095115214968588, 'y': 0.014129097003057875, 'z': 0.018371269442379854}"
1752538179.9909804,"{'x': 0.0160038498403726, 'y': 0.014004465830207922, 'z': 0.018457614828182825}"
1752538180.0077279,"{'x': 0.016002595971515824, 'y': 0.014106022463178934, 'z': 0.018441303732287147}"
1752538180.0244853,"{'x': 0.015968025999805957, 'y': 0.014470306003450223, 'z': 0.018413376044761207}"
1752538180.0412498,"{'x': 0.016010741917779427, 'y': 0.01410391519833901, 'z': 0.018402237232244826}"
1752538180.0579922,"{'x': 0.015940320644265784, 'y': 0.014178543509573897, 'z': 0.01852068613844241}"
1752538180.0747263,"{'x': 0.015977041756686534, 'y': 0.014261509235628198, 'z': 0.018421983133680136}"
1752538180.0914733,"{'x': 0.016167530314667902, 'y': 0.013971997324671694, 'z': 0.01840762684684644}"
1752538180.1082122,"{'x': 0.01611350893930376, 'y': 0.014077501352025805, 'z': 0.018387194058769794}"
1752538180.124949,"{'x': 0.01605587599359984, 'y': 0.013983712770685086, 'z': 0.018459283796919027}"
1752538180.1417115,"{'x': 0.016060748052032246, 'y': 0.01414661237551515, 'z': 0.018528285642690552}"
1752538180.1584723,"{'x': 0.016092413837206672, 'y': 0.014084166247054004, 'z': 0.018480798747692054}"
1752538180.175235,"{'x': 0.01607895540057713, 'y': 0.014126610151167474, 'z': 0.018484389439976632}"
1752538180.1919947,"{'x': 0.015934293224941453, 'y': 0.01417283961860619, 'z': 0.018433676168817612}"
1752538180.2087367,"{'x': 0.016174508173051157, 'y': 0.014104001981851267, 'z': 0.018526074543429222}"
1752538180.2254848,"{'x': 0.016090362975442054, 'y': 0.014061740199533613, 'z': 0.01839727120749122}"
1752538180.242233,"{'x': 0.016089736887783344, 'y': 0.01414552860241461, 'z': 0.018508742247405667}"
1752538180.259029,"{'x': 0.015992658301879854, 'y': 0.014311087624543658, 'z': 0.018352559939622856}"
1752538180.2757819,"{'x': 0.01593941180050804, 'y': 0.01416309336388118, 'z': 0.01838498534659518}"
1752538180.292542,"{'x': 0.016010092761506965, 'y': 0.014241616348553636, 'z': 0.01838349324280041}"
1752538180.3093388,"{'x': 0.016185767889858323, 'y': 0.013999038002494557, 'z': 0.018424613398851646}"
1752538180.3260965,"{'x': 0.01587132395081352, 'y': 0.01423707978540954, 'z': 0.01838606574970751}"
1752538180.3428583,"{'x': 0.01607426233498421, 'y': 0.014104800128522289, 'z': 0.018451128196597142}"
1752538180.3596117,"{'x': 0.015967433825119014, 'y': 0.01412939731536307, 'z': 0.018463050192983475}"
1752538180.3763592,"{'x': 0.01592736214017039, 'y': 0.014253818282436739, 'z': 0.01832895900541006}"
1752538180.3931158,"{'x': 0.016061946687462497, 'y': 0.014128838497309313, 'z': 0.01845623746119051}"
1752538180.4098818,"{'x': 0.016088419197127845, 'y': 0.014045994719281639, 'z': 0.018385995688364767}"
1752538180.426642,"{'x': 0.016069438379922495, 'y': 0.01430658187814422, 'z': 0.01829481678232072}"
1752538180.4434001,"{'x': 0.015845343446148293, 'y': 0.014314397309105132, 'z': 0.01838248334557261}"
1752538180.4602535,"{'x': 0.015938387321921196, 'y': 0.014324420426800686, 'z': 0.018405460373938955}"
1752538180.4771113,"{'x': 0.015942240515212317, 'y': 0.014257621161589094, 'z': 0.018433182542740224}"
1752538180.4939613,"{'x': 0.015943533803057523, 'y': 0.014352858123738838, 'z': 0.018378513814251426}"
1752538180.510835,"{'x': 0.01598347987963309, 'y': 0.014228325310925964, 'z': 0.01844507708847316}"
